userId,name,,status,latitude,longitude,description
2185,TUSCARORA - BEAR WALLOW TRAIL  (FT #405.2) - LeeRD,,None,-78.3262,38.9323,Ascends the Great North Mountain on a footpath and follows the ridge along the Virginia/West Virginia state line.Â  This section of the Tuscarora Trail has several overlooks highlighted by one at Terrapin Spring near the southern end and the Paul Gerhard Shelter at the midpoint.Â  The Potomac Appalachian Trail Club (PATC) maintains and manages the approximate 250 mile Tuscarora Trail that is located in Pennsylvania Maryland West Virginia and Virginia. The trail follows an extensive route that bypasses the Appalachian Trail by following mountain ridges to the west. It connects to the Appalachian Trail at both its northern and southern ends. This complete trail was originally built as separate trailsâ€”the Tuscarora Trail in the north and the Big Blue Trail in the south. The Tuscarora Trail departs to the west from the Appalachian Trail at the top of Blue Mountain about ten miles west of the Susquehanna River near Harrisburg PA. and rejoins the Appalachian Trail in the North District of Shenandoah National Park in Virginia.Map showing recreational areas.
2186,TUSCARORA - DOLL RIDGE TRAIL  (FT #405.3) - LeeRD,,None,-78.4219,38.92505,Steep foot trail that ascends to the ridge of Three Top Mountain.Â  From here the trail turns south to touch FT #408 before turning west to descend through private land to county roads (hikers only on private land).Â  The Potomac Appalachian Trail Club (PATC) maintains and manages the approximate 250 mile Tuscarora Trail that is located in Pennsylvania Maryland West Virginia and Virginia. The trail follows an extensive route that bypasses the Appalachian Trail by following mountain ridges to the west. It connects to the Appalachian Trail at both its northern and southern ends. This complete trail was originally built as separate trailsâ€”the Tuscarora Trail in the north and the Big Blue Trail in the south. The Tuscarora Trail departs to the west from the Appalachian Trail at the top of Blue Mountain about 10 miles west of the Susquehanna River near Harrisburg PA. and rejoins the Appalachian Trail in the North District of Shenandoah National Park in Virginia.Map showing recreational areas.
2187,TUSCARORA - LITTLE N. MOUNTAIN (FT #405.4) - LeeRD,,None,-78.3362,38.9423,Ascends from Fetzer Gap to ridge of Little North Mountain goes south and descends to Sheffer Gap crosses Cedar Creek and ascends to ridge of Paddy Mountain (state line).Â  The Potomac Appalachian Trail Club (PATC) maintains and manages the approximate 250 mile Tuscarora Trail that is located in Pennsylvania Maryland West Virginia and Virginia. The trail follows an extensive route that bypasses the Appalachian Trail by following mountain ridges to the west. It connects to the Appalachian Trail at both its northern and southern ends. This complete trail was originally built as separate trailsâ€”the Tuscarora Trail in the north and the Big Blue Trail in the south. The Tuscarora Trail departs to the west from the Appalachian Trail at the top of Blue Mountain about 10 miles west of the Susquehanna River near Harrisburg PA. and rejoins the Appalachian Trail in the North District of Shenandoah National Park in Virginia.Map showing recreational areas.
2188,TUSCARORA - POND RUN TRAIL (FT #1013.2) - LeeRD,,None,-78.62288,38.988,Follows an old wagon road across the north end of Mill Mountain where it is open to 4x4 vehicles during fall deer hunting season.Â  The trail descends on a foot path along Pond Run crossing the run nine times.Â  The Potomac Appalachian Trail Club (PATC) maintains and manages the approximate 250 mile Tuscarora Trail that is located in Pennsylvania Maryland West Virginia and Virginia. The trail follows an extensive route that bypasses the Appalachian Trail by following mountain ridges to the west. It connects to the Appalachian Trail at both its northern and southern ends. This complete trail was originally built as separate trailsâ€”the Tuscarora Trail in the north and the Big Blue Trail in the south. The Tuscarora Trail departs to the west from the Appalachian Trail at the top of Blue Mountain about ten miles west of the Susquehanna River near Harrisburg PA. and rejoins the Appalachian Trail in the North District of Shenandoah National Park in Virginia.Map showing recreational areas.
2189,TUSCARORA - THREE PONDS TRAIL (FT #1013.1) - LeeRD,,None,-78.58488,38.97133,Follows an old wagon road along the ridge of Little Sluice Mountain descends to a saddle and ascends to Sugar Knob. The west section is open to 4x4 vehicles during fall deer hunting season.Map showing recreational areas.
2190,TUSCARORA - VEACH GAP TRAIL (FT #405.1) - LeeRD,,None,-78.35038,38.8658,Come spend the entire day at Tomahawk Pond! For a fun and relaxing angling experience utilize one of the accessible platforms or treasure a simple picnic with family or friends. Birdwatchers should be on the lookout for the allusive Peregrine Falcon diving for prey.
2191,Woodstock Hang Gliding Site,,None,-78.45,38.870277,Experience the thrill of flying without an airplane! Feel your adrenaline and excitement build as you approach the launch site perched high on the western slope of the Massanutten Mountain. Launch from this challenging site and soar like an eagle while enjoying a birdâ€™s eye view of the Shenandoah Valley.
2192,Woodstock Tower Observation Site,,None,-78.44972,38.870277,Donâ€™t miss the opportunity to take in the grand views from the Woodstock Tower! In 1935 the historical structure was built by the Civilian Conservation Corps with the material provided by the Woodstock Chamber of Commerce. The tower offers views of the beautiful Seven Bends in the North Fork of the Shenandoah River.
2193,Mount Rogers National Recreation Area,,None,-81.5145,36.836,Explore recreational opportunities in the MountÂ Rogers National Recreation Area:The US Forest Service partners with the Friends of Mount Rogers a non-profit organization that promotes the appreciation and enjoyment of the Mount Rogers National Recreation Area through educational and interpretive programs visitor center assistance and volunteer efforts.Â  Learn more by visiting theUse the maps below to help plan your trip.Map showing recreational areas.Areas for Sand Play at Mount Rogers National Recreation AreaAreas for Mountain Biking at Mount Rogers National Recreation AreaAreas for Campground Camping at Mount Rogers National Recreation AreaAreas for RV Camping at Mount Rogers National Recreation AreaAreas for Group Camping at Mount Rogers National Recreation AreaAreas for Cabin Rentals at Mount Rogers National Recreation AreaAreas for Lake and Pond Fishing at Mount Rogers National Recreation AreaAreas for River and Stream Fishing at Mount Rogers National Recreation AreaAreas for Day Hiking at Mount Rogers National Recreation AreaAreas for Horse Camping at Mount Rogers National Recreation AreaAreas for Horse Riding at Mount Rogers National Recreation AreaAreas for Big Game Hunting at Mount Rogers National Recreation AreaAreas for Viewing Wildlife at Mount Rogers National Recreation AreaAreas for Viewing Scenery at Mount Rogers National Recreation AreaAreas for Target Shooting at Mount Rogers National Recreation AreaAreas for Visitor Centers at Mount Rogers National Recreation AreaAreas for Picnicking at Mount Rogers National Recreation AreaAreas for Group Picnicking at Mount Rogers National Recreation AreaAreas for Boating - Non-Motorized at Mount Rogers National Recreation AreaAreas for Swimming at Mount Rogers National Recreation Area
2194,Creek Junction Accessible Fishing Trail,,None,-81.67611,36.6475,A narrow gravel road provides visitors access to fishing in Whitetop Laurel Creek hiking and biking access to the Virginia Creeper Trail and views from underneath the longest trestle on the Virginia Creeper Trail. Â An accessible fishing trail has piers constructed over the creek for wheelchair access. While easily accessed from Highway 58 the gravel road is not recommended for trailers RVs or wide loads.
2195,Blue Springs Gap Cabin,,None,-81.27198,36.75778,Located high on a mountaintop near Camp VA Blue Springs Gap Cabin seems to be on top of the world. There are three cozy bedrooms a kitchen and a living room with a huge fireplace. Electricity and flush toilet add comfort to this rustic mountain setting. Bird watching hiking and fishing are nearby but there is NO DRINKING WATER AVAILABLE; be sure and bring your own.
2196,Elk Garden Trailhead,,None,-81.59455,36.65859,Spectacular views for motorists and a prime trailhead for hikers and horseback riders Elk Garden is one of the most popular trailheads in the Mount Rogers National Recreation Area. From this location visitors can access the Appalachian Trail Virginia Highlands Horse Trail and the Elk Garden Trail.
2197,Green Cove Station Visitor Center,,None,-81.64438,36.61928,Green Cove Station was built by the Norfolk and Western Railroad in 1914 and positioned on a stretch of track between Abingdon Virginia and West Jefferson North Carolina. Â The train and the line became known as the Virginia Creeper because of its slow speed going up and over the mountains. Â Green Cove was a social center where folks gathered to get their mail meet the train and catch up on what was happening with their neighbors. Â Green Cove is the only original passenger station remaining on what was the Abingdon Branch.Â  Green Cove Station and its contents were given to the Forest Service United States Department of Agriculture so that it might be restored and preserved.Â  Today it serves as a gathering and resting spot for thousands of visitors to the Virginia Creeper Trail.
